id,title,englishTitle,score
50339,"Kakegurui Twin","Kakegurui Twin",7.23
50593,"Natsu e no Tunnel, Sayonara no Deguchi","The Tunnel to Summer, the Exit of Goodbyes",7.88
50404,"Xian Wang de Richang Shenghuo 3","The Daily Life of the Immortal King 3",7.31
38475,"Yuru Camp△ Movie","Laid-Back Camp: The Movie",8.46
48649,"Fuuto Tantei","Fuuto PI",7.33
50891,"Hoshi no Samidare","Lucifer and the Biscuit Hammer",5.64
49938,"Ame wo Tsugeru Hyouryuu Danchi","Drifting Home",7.31
51368,"Orient: Awajishima Gekitou-hen","null",7.04
41589,"Tokyo Mew Mew New ♡","Tokyo Mew Mew New",6.6
52168,"Kidou Senshi Gundam: Suisei no Majo - Prologue","Mobile Suit Gundam: The Witch from Mercury - Prologue",7.87
42994,"Jashin-chan Dropkick X","Dropkick On My Devil!! X",7.4
49590,"Yojouhan Time Machine Blues","The Tatami Time Machine Blues",8.19
40590,"Utawarerumono: Futari no Hakuoro","Utawarerumono: Mask of Truth",7.52
51371,"Bucchigire!","Shine On! Bakumatsu Bad Boys",6
50672,"Sasaki to Miyano: Koi ni Kizuku Mae no Chotto Shita Hanashi.","Sasaki and Miyano: A Tiny Episode from Before He Realized His Feelings",7.59
50917,"Prima Doll","Prima Doll",7.1
50203,"Love Live! Superstar!! 2nd Season","null",7.72
51473,"Arifureta Shokugyou de Sekai Saikyou: Maboroshi no Bouken to Kiseki no Kaigou","Arifureta: Phantom Adventure and Miraculous Encounter",7.11
51923,"Warau Arsnotoria Sun!","Smile of the Arsnotoria the Animation",5.81
51347,"Tekken: Bloodline","null",6.46
51366,"Bastard!! Ankoku no Hakaishin Part 2 (ONA)","Bastard‼ Heavy Metal, Dark Fantasy Part 2",6.73
49533,"Uchi no Shishou wa Shippo ga Nai","My Master Has No Tail",6.72
38006,"Renmei Kuugun Koukuu Mahou Ongakutai Luminous Witches","League of Nations Air Force Aviation Magic Band Luminous Witches",6.68
50221,"Shine Post","null",7.54
50470,"Kami Kuzu☆Idol","Phantom of the Idol",6.74
52357,"Dungeon ni Deai wo Motomeru no wa Machigatteiru Darou ka IV Episode 0","Is It Wrong to Try to Pick Up Girls in a Dungeon? IV: Play Back",6.66
50421,"Shi Cao Lao Long Bei Guan Yi E Long Zhi Ming","A Herbivorous Dragon of 5,000 Years Gets Unfairly Villainized",6.78
51092,"Yurei Deco","Yurei Deco",6.04
50760,"Teppen!!!!!!!!!!!!!!!","Teppen—!!!!!!!!!!!!!!! Laughing 'til You Cry",6.69
44408,"Long Zu","Dragon Raja",7.14
43556,"Tsurune Movie: Hajimari no Issha","Tsurune the Movie: The First Shot",7.13
49283,"Bakuten!! Movie","Backflip!! Movie",7.45
50379,"Shoot! Goal to the Future","Shoot! Goal to the Future",5.22
50099,"Shin Tennis no Ouji-sama: U-17 World Cup","The Prince of Tennis II: U-17 World Cup",6.66
52178,"Kao Ni La Zhanshen Xitong","War God System! I'm Counting On You!",7.24
48897,"Overlord: Ple Ple Pleiades 4","null",6.66
51692,"Yoru wa Neko to Issho","Nights with a Cat",7.1
51805,"Ginga Eiyuu Densetsu: Die Neue These - Sakubou","Legend of the Galactic Heroes: Die Neue These - Intrigue",8.24
50999,"Extreme Hearts","null",6.52
52045,"Obey Me! Season 2","null",7.02
35335,"Musashino!","Musasi-no",4.66
51773,"KJ File","KJ File",4.82
53013,"Let You Down","Let You Down",7.81
44390,"Tian Mei De Yao Hen","Sweet Bite Marks",6.55
51251,"D4DJ Double Mix","null",7.26
51662,"Seika Jogakuin Kounin Sao Ojisan","null",7.47
49819,"Cardfight!! Vanguard: will+Dress","Cardfight!! Vanguard: will+Dress",6.83
52921,"One Piece: Densetsu no Log! Akagami no Shanks!","One Piece: The Captain's Log of the Legend! Red-Haired Shanks!",6.79
53074,"Shark'd","null",7.4
52020,"Sekai no Owari ni Shiba Inu to","Doomsday with My Dog",6.44
51039,"Doupo Cangqiong: Nian Fan","Fights Break Sphere 5th Season",7.87
51989,"BanG Dream! Morfonication","BanG Dream! Morfonication",7.57
49574,"Yi Nian Yong Heng: Chuan Cheng Pian","null",7.66
48573,"Uta no☆Prince-sama♪ Movie: Maji Love ST☆RISH Tours","null",6.63
49551,"Hanabi-chan wa Okuregachi","Hanabi-chan: The Girl Who Popped Out of the Game World",6.11
49460,"Mori no Kuma-san, Toumin-chuu.","null",6.11
52814,"Nanashi Kaidan","null",5.66
52185,"Iinchou wa Saimin Appli wo Shinjiteru.","null",7.19
51722,"Sleepless: A Midsummer Night's Dream - The Animation","null",5.47
51203,"Meng Qi Shi Shen: Huanxi Zhui Hun","null",7.22
52562,"Kanojo, Okarishimasu Petit 2nd Season","Rent-a-Girlfriend Petit 2nd Season",5.7
50985,"Chimimo","Chimimo",6.86
52890,"Long Zu Episode 0","Dragon Raja",7.12
52104,"Boku wa Chiisana Succubus no Shimobe","null",7.06
52575,"I'm Your Treasure Box: Anata wa Marine Senchou wo Takarabako kara Mitsuketa.","null",7.82
52252,"Delivery Chi*ko wo Tanomitai Onee-san","null",6.4
51737,"Natsuyasumi Ake no Kanojo wa...","null",5.57
51280,"Cang Lan Jue","Love Between Fairy and Devil",6.93
51721,"Summer: Inaka no Seikatsu","null",6.28
52846,"Tot Musica","null",8.05
52893,"Kaze no Yukue","The Wind's Whereabouts",7.47
43694,"Rilakkuma to Yuuenchi","Rilakkuma's Theme Park Adventure",6.76
51988,"Kitsune Musume no Ecchi na Oyado","null",6.2
51038,"Doupo Cangqiong: Yuanqi","Fights Break Sphere: Origin",7.32
50958,"Doukyuusei Remake The Animation","null",6.37
52245,"Renseijutsushi Colette no H na Sakusei Monogatari","null",5.88
52273,"Knights of the Zodiac: Saint Seiya - Battle for Sanctuary","Knights of the Zodiac: Saint Seiya - Battle for Sanctuary",6.17
49759,"Zhu Xian","Jade Dynasty",7.17
50537,"Bai Yao Pu 3rd Season","Fairies Albums 3",7.33
52197,"Haji+ Shinchishin","null",5.92
52573,"Uta no☆Prince-sama♪ Maji Love ST☆RISH Tours: Tabi no Hajimari","null",6.73
50401,"Hanhua Riji 3rd Season","God Troubles Me 3rd Season",7.23
52244,"Korashime 2: Kyouikuteki Depaga Shidou","null",6.15
49119,"Osomatsu-san: Hipipo-Zoku to Kagayaku Kajitsu","null",6.32
52847,"Gyakkou","Backlight",7.71
52420,"Blue Archive: 1.5-shuunen Kinen Short Animation","Blue Archive: New Summer Animation PV",6.8
52970,"Chiichai! Maou-sama!!","null",5.89
43205,"Gundam: G no Reconguista Movie IV - Gekitou ni Sakebu Ai","Gundam Reconguista in G IV: Love That Cries Out in Battle",7.19
43206,"Gundam: G no Reconguista Movie V - Shisen wo Koete","null",7.12
52745,"Liella no Uta 2","null",6.75
52872,"Utakata Lullaby","Fleeting Lullaby",7.34
52765,"Wan Jie Du Zun 2nd Season","Ten Thousand Worlds",6.72
53075,"Riyuu tto Kitte Kyuu tsu!!!","It Comes Ryuuu And It Goes Kyuuu",6.24
52873,"Sekai no Tsuzuki","The World's Continuation",7.25
51861,"Shen Mu","Tomb of Fallen Gods",7.1
50963,"Delicious Party♡Precure Movie: Yume Miru Oko-sama Lunch!","null",6.56
51338,"Kisaku Reiwa","null",5.53
48965,"Shen Lan Qi Yu Wushuang Zhu","The Land of Miracles",7.17
53076,"Hololive Summer 2022","null",5.89
50025,"Huanmeng Shan Hai Yao","Fantasy Mountain and Sea Ballad",null
52827,"Psychotic Polka","null",6.82
48867,"Shaonian Bai Ma Zui Chun Feng","The Young Brewmaster's Adventure",6.64
51490,"Wo Kao Chongzhi Dang Wudi","Make Money To Be King",6.33
51860,"Jidao Long Shen","Rise of the Dragon",6.36
52507,"Kumorizora no Mukou wa Hareteiru","null",6.83
44079,"Jian Wang 3: Xia Gan Yi Dan Shen Jianxin 3rd Season","null",null
52829,"Let's End the World","null",6.35
53085,"Akuyaku Reijou nanode Last Boss wo Kattemimashita Mini","null",5.84
51334,"Xin Shen Bang: Yang Jian","New Gods: Yang Jian",7.08
52623,"Wangu Shenhua","Ancient Myth",6.67
49796,"Shanghai Gushi","Shanghai Melody",null
52221,"Xian Wu Cangqiong","Martial God Stream",6.04
51234,"Eternity Memories","Eternity Memories",6.61
50439,"Hei Men","Swarm",null
51726,"Wangu Jian Shen (2022)","Everlasting God Of Sword",6.46
52551,"Futsal Boys!!!!! Short Anime","null",null
50539,"Xing Yuan Zhi Zhu","null",5.84
51517,"Zhan Qiannian","Millenniums Of Warring States",6.68
52992,"Aikatsu Planet! Movie","null",6.19
51492,"Xian Mu","null",null
52942,"Pokemon Scarlet Violet","null",5.76
52460,"Duel Masters Win","null",null
52571,"BANZAI! digital trippers","null",7.1
53280,"Pittoshite! Marmalade","null",6.01
53248,"Shinmai Renkinjutsushi no Tenpo Keiei Mini Anime","null",5.94
52162,"5-Okunen Button","null",null
50636,"Li Ba Shanhe Xi Zitang","null",5.91
50920,"Shi Shaoxia Ganjue Hao Gudan","Mr. Stone Feels Lonely",null
52748,"Renmei Kuugun Koukuu Mahou Ongakutai Luminous Witches Recap","League of Nations Air Force Aviation Magic Band Luminous Witches Recap",5.81
53183,"Lupin III x McDonald's CMs","null",6.06
53703,"Tsukasa's♪Kitchen","null",6.22
52993,"Aikatsu! 10th Story: Mirai e no Starway","null",null
52355,"Fudanshi Shoukan: Isekai de Shinjuu ni Hameraremashita 3rd Season","null",5.65
52187,"Yangguang Kafei Ting Zhi Xin You Ji","Zhenji and His Friends",null
53094,"Rebellion","Rebellion",6.93
52265,"Chong Chu Diqiu","Rainbow Sea Fly High",null
52180,"San Cun Renjian","null",null
53331,"Gunjou Sanka (2022)","Gunjo Sanka (2022)",6.41
51558,"Shan Hai Juelun","Fairy Mountain",null
53135,"Shadowverse Flame Recap","Shadowverse Flame Special Episode",5.72
52497,"Pokemon Center Okinawa PV","null",null
52897,"Kemeng","Pokémon 25th Anniversary",5.94
52881,"Jib-i Eopseo PV","No Home PV",6.03
53443,"Dongitsune Season 2","null",null
54100,"Ienai feat. asmi","null",6.06
53071,"Hidden Region","Hidden Region",6.38
52523,"Fei Ren Zai 2nd Season","null",null
53196,"Watashi dake no Okosama Lunch","My Precious Lunch",6.28
52892,"Anata no France wa Donna Tokoro?","null",5.93
51834,"Xi Xing Ji: Qiong Qi Didong","The Westward: The Fantasy Cave",null
51839,"Iii Icecrin Double","null",null
53320,"Chickip Dancers 2nd Season","null",null
52708,"Unleash!!!!!","Unleash!!!!!",6.69
53278,"Sora no Toki","null",5.88
52948,"Never Lose, My Rule","null",6.22
52365,"Extreme Hearts S×S×S","null",null
52337,"Sakuretsu! Amabie-hime.","null",null
51361,"Mo You Ji","Biography of the Mutants",null
52834,"Tamaya CM: Sono Saki e-hen","null",5.79
53330,"The Circle Of Butterflies","null",6.24
53395,"Iro wo Shiru Tabi, Sekai ga Hiroku Naru","null",null
52815,"Ganbare! Choushuu-kun","null",null
52928,"Back to You","Back to You",6.18
51936,"Tuanzimen de Shiming","Buddies for Bud",null
52544,"Shikisai Kajou no Diary Music","null",5.44
53335,"Natsugare","Summer Slack",6.16
52911,"Meogneun Insaeng PV","Eating Life PV",null
53009,"Onomatopoeia Rap: Natsu Asobi-hen","null",6.36
53338,"Mikage Nikki","Mikage's Diary",5.82
52597,"Si Wuxie","null",null
52372,"Knickknack Kingdom","null",5.9
54262,"Dokusou Shuusa","null",6.03
53265,"Monster Disco","null",null
52352,"Bremen","Bremen",6.02
52887,"Majimag Kalchum","Last Sword Dance",null
53329,"Find Your One Way","Find Your One Way",6.67
53215,"Katsuren Omoro Soushi","null",null
52071,"Midori no Makibao: Owaranai Chоusen!!","null",null
49843,"Zannen na Ikimono Jiten the Movie","null",null
53332,"Journey","null",null
52867,"Cap Kakumei Bottleman DX: Side Story","null",null
55255,"Alien Stage","Alien Stage",null
54330,"Koneko no Haitatsuin Uunyan","Delivery Kitten Unyan",null
52900,"Aware! Meisaku-kun: Ryuuguuchuu-hen","null",null
51382,"Hun Hou Richang","null",null
53316,"Pocket no Naka","In Your Pocket",null
53403,"Chibiham, Juicy & Me","null",null
54214,"Gu Wu Gaoshou Zai Dushi 2nd Season","Kongfu Master in the City 2nd Season",null
52757,"Ima ni Mitero yo!","null",null
53337,"Hyohakusha","Vagabond",null
53479,"Shin Jidai no Webcomic Magazine","null",null
53202,"Beauty Unique Boutique","null",null
50458,"Jiaonang Jihua","Capsules",null
53044,"Bo & To's Family 2nd Season","Bo & To's Family 2nd Season",null
53208,"A Walk With the Colors","null",null
53676,"Shanhai Jing: Zaijian Gaoshou","null",null
53096,"Isekai Kongou Dai Butoukai (feat. Obake)","I Wanna Be Your Ghost (feat. Ghosts)",null
53334,"Yoru to Itoshii","null",null
54464,"One in a Billion","null",null
53098,"Suisei (Music)","null",null
53967,"Youkai Watch ♪ Planetarium: Koma-san kara no SOS! Black Hole e Let's Go da Nyaa ♪","null",null
54174,"Ezaki Glico Pocky Web CMs","Ezaki Glico Pocky Web CMs",null
53260,"Simple","null",null
53259,"Qualia","null",null
53266,"Limbo","null",null
53606,"Duxing Yueqiu","Moon Man",null
54162,"Nee yo na (2022)","null",null
54154,"Nee yo na","null",null
54478,"Bite","null",null
53245,"PenPen","null",null
53765,"Ai ga Oshigoto","null",null
53993,"Rescue Tayo","Rescue Tayo",null
53738,"Chokuyaku aespa","null",null
55311,"Chinokate","Fruits of the Earth",null
53775,"Wakusei (2022)","null",null
55307,"Sayuumou","Left-Right Confusion",null
54091,"Uchuu Nanchara Kotetsu-kun Planetarium","null",null
54991,"BT21 Original Story 2nd Season","null",null
53768,"Replay","null",null
55123,"One Day","One Day",null
55660,"Alssongdalssong Catch! Tiniping","Secret Catch! Teenieping",null
54711,"Haha toshite Honmono wo.","null",null
55481,"Voice","Voice",null
55024,"Bu Ya Duanpian: Bajiu Buli Shi","null",null
55461,"Time","Time",null
54992,"Miaomiao Ruci Yaorao","null",null
55423,"Dorothy","Dorothy",null
44511,"Chainsaw Man","Chainsaw Man",8.58
50602,"Spy x Family Part 2","null",8.31
50172,"Mob Psycho 100 III","Mob Psycho 100 III",8.72
49596,"Blue Lock","Blue Lock",8.34
49918,"Boku no Hero Academia 6th Season","My Hero Academia Season 6",8.36
48316,"Kage no Jitsuryokusha ni Naritakute!","The Eminence in Shadow",8.33
41467,"Bleach: Sennen Kessen-hen","Bleach: Thousand-Year Blood War",9.07
47917,"Bocchi the Rock!","Bocchi the Rock!",8.85
50425,"Fuufu Ijou, Koibito Miman.","More than a Married Couple, but Not Lovers.",7.59
49709,"Fumetsu no Anata e Season 2","To Your Eternity Season 2",8.09
49891,"Tensei shitara Ken deshita","Reincarnated as a Sword",7.55
50594,"Suzume no Tojimari","Suzume",8.42
42962,"Uzaki-chan wa Asobitai! Double","Uzaki-chan Wants to Hang Out! Season 2",7.25
52198,"Kaguya-sama wa Kokurasetai: First Kiss wa Owaranai","Kaguya-sama: Love is War - The First Kiss That Never Ends",8.87
49877,"Tensei shitara Slime Datta Ken Movie: Guren no Kizuna-hen","That Time I Got Reincarnated as a Slime: The Movie - Scarlet Bond",7.63
49784,"Mairimashita! Iruma-kun 3rd Season","Welcome to Demon School! Iruma-kun Season 3",7.81
52046,"Yuusha Party wo Tsuihou sareta Beast Tamer, Saikyoushu no Nekomimi Shoujo to Deau","Beast Tamer",6.94
52865,"Romantic Killer","Romantic Killer",8.07
50710,"Urusei Yatsura (2022)","Urusei Yatsura",7.43
53273,"JoJo no Kimyou na Bouken Part 6: Stone Ocean Part 3","JoJo's Bizarre Adventure: Stone Ocean Part 3",8.63
51098,"Shinobi no Ittoki","Shinobi no Ittoki",6.08
49979,"Akuyaku Reijou nanode Last Boss wo Kattemimashita","I'm the Villainess, So I'm Taming the Final Boss",7.23
52193,"Akiba Meido Sensou","Akiba Maid War",7.63
49828,"Kidou Senshi Gundam: Suisei no Majo","Mobile Suit Gundam: The Witch from Mercury",7.92
51403,"Renai Flops","Love Flops",6.71
51128,"Noumin Kanren no Skill bakka Agetetara Nazeka Tsuyoku Natta.","I've Somehow Gotten Stronger When I Improved My Farm-Related Skills",5.93
48542,"Do It Yourself!!","Do It Yourself!!",7.47
50275,"Sword Art Online: Progressive Movie - Kuraki Yuuyami no Scherzo","Sword Art Online the Movie: Progressive - Scherzo of Deep Night",7.66
51212,"Futoku no Guild","Immoral Guild",6.57
50205,"Arknights: Reimei Zensou","Arknights Animation: Prelude to Dawn",7.12
50528,"Golden Kamuy 4th Season","Golden Kamuy Season 4",8.16
51533,"Tonikaku Kawaii: Seifuku","TONIKAWA: Over The Moon For You - Uniform",7.74
51680,"Cool Doji Danshi","Play It Cool, Guys",7.88
50590,"Koukyuu no Karasu","Raven of the Inner Palace",7.5
53149,"Oemojisangjuui","Lookism",7.51
49834,"Boku ga Aishita Subete no Kimi e","To Every You I've Loved Before",7.46
50923,"Mushikaburi-hime","Bibliophile Princess",6.85
49835,"Kimi wo Aishita Hitori no Boku e","To Me, The One Who Loved You",7.38
49849,"Shinmai Renkinjutsushi no Tenpo Keiei","Management of a Novice Alchemist",6.61
50348,"Peter Grill to Kenja no Jikan: Super Extra","Peter Grill and the Philosopher's Time: Super Extra",5.93
30455,"KanColle: Itsuka Ano Umi de","KanColle Season 2: Let's Meet at Sea",6.28
50663,"Poputepipikku 2nd Season","Pop Team Epic Season 2",7.5
51464,"4-nin wa Sorezore Uso wo Tsuku","The Little Lies We All Tell",7.16
52976,"Berserk: Ougon Jidai-hen - Memorial Edition","Berserk: The Golden Age Arc - Memorial Edition",7.84
50315,"Nanatsu no Taizai: Ensa no Edinburgh","The Seven Deadly Sins: Grudge of Edinburgh",6.13
51306,"C Danchi","Housing Complex C",5.33
53236,"Road of Naruto","Road of Naruto",8.48
48491,"Yama no Susume: Next Summit","Encouragement of Climb: Next Summit",7.63
50552,"Yowamushi Pedal: Limit Break","null",7.38
52281,"Isekai Meikyuu de Harem wo Specials","Harem in the Labyrinth of Another World Specials",6.58
45649,"The First Slam Dunk","null",8.62
44141,"Watashi ni Tenshi ga Maiorita! Precious Friends","WataTen! An Angel Flew Down to Me: Precious Friends",7.53
49304,"Seiken Densetsu: Legend of Mana - The Teardrop Crystal","Legend of Mana -The Teardrop Crystal-",5.48
52381,"Aru Asa Dummy Head Mic ni Natteita Ore-kun no Jinsei","null",5.01
51116,"Kagami no Kojou","Lonely Castle in the Mirror",7.43
50638,"Muv-Luv Alternative 2nd Season","null",6.5
51293,"Eternal Boys","Eternal Boys",6.52
46654,"IDOLiSH7 Third Beat! Part 2","IDOLiSH7 Third BEAT! Part 2",8.3
52149,"Made in Abyss: Retsujitsu no Ougonkyou - Papa to Issho","Made in Abyss: The Golden City of the Scorching Sun - Together with Papa",7.01
38982,"Kidou Senshi Gundam: Tekketsu no Orphans - Urdr Hunt","Mobile Suit Gundam: Iron-Blooded Orphans - Urdr Hunt",null
53406,"Kagejitsu!","null",7.09
50010,"Meitantei Conan: Hannin no Hanzawa-san","Detective Conan: The Culprit Hanzawa",6.8
53012,"Human Bug Daigaku","The Human Crazy University",6.73
52291,"Tiger & Bunny 2 Part 2","null",7.52
53414,"Lupin Zero","null",7.37
52717,"Harem Camp!","null",6.6
49163,"Exception","null",6.42
52617,"Succubus Yondara Gibo ga Kita!?","null",7.56
43771,"Vazzrock The Animation","Vazzrock the Animation",5.39
51940,"Boku to Roboko","null",6.47
51307,"Bokura no Yoake","null",5.99
53525,"Hi-DRIVERS!","null",7.37
53873,"Pokemon (2019): Harukanaru Aoi Sora","null",7.2
51986,"Pui Pui Molcar: Driving School","null",7.12
53933,"Futari-bun no Shoumei","Proof of Two",7.45
52402,"Boku ni Sexfriend ga Dekita Riyuu","null",7.24
49179,"Reiwa no Di Gi Charat","null",6.06
50469,"Showtime! Uta no Oneesan datte Shitai 2","null",6.79
52904,"Mesudachi The Animation","null",6.99
53852,"Li Shi Zhentan Shiwusuo: A Day in Lungmen","Lee's Detective Agency: A Day in Lungmen",6.51
53235,"One Piece: Dai Tettei Kaibou! Gekitou! 5-nin no Shin Sedai","One Piece: A Comprehensive Anatomy! Fierce Fight! The Five from the New Generation",6.65
50559,"Megaton-kyuu Musashi 2nd Season","null",6.4
52085,"Garden of Remembrance","Garden of Remembrance",null
53599,"Zen: Grogu to Makkuro Kurosuke","Zen - Grogu and Dust Bunnies",6.13
53680,"Pole Princess!!","null",5.46
53204,"Isekai Kita node Sukebe Skill de Zenryoku Ouka Shiyou to Omou The Animation","null",7.03
50403,"Liang Bu Yi 2nd Season","No Doubt In Us",7.34
53258,"Mama Katsu: Midareru Mama-tachi no Himitsu","null",6.66
51772,"Umayuru","null",6.65
51191,"Yi Ren Zhi Xia 5th season","The Outcast 5th Season",6.67
53955,"Slime-tachi no Idobata Kaigi 2nd Season","null",5.77
54026,"Fight Song","null",7.78
52601,"Onna no Sono no Hoshi","null",null
50538,"Lian Qi Lianle 3000 Nian","Qi Refining for 3000 Years",6.64
53131,"Hoshi no Samidare: Zenhan-sen","Lucifer and the Biscuit Hammer Recap",5.28
53405,"Zanki","Time Left",6.61
53585,"Modern Love Tokyo: Kare ga Kanaderu Futari no Shirabe","Modern Love Tokyo: He's Playing Our Song",7.49
52684,"Shen Yin Wangzuo 2nd Season","Throne of Seal 2nd Season",7.85
53070,"Eroriman 2","null",6.15
52561,"Raikou Shinki Aigis Magia: Pandra Saga 3rd Ignition - The Animation","null",5.42
53890,"One Piece: Dai Gekisen Tokushuu! Mugiwara no Ichimi vs. Tobi Roppou","One Piece: Recapping Fierce Fights! Straw Hats vs. Tobi Roppo",6.35
53670,"Blue Archive: Beautiful Day Dreamer","Blue Archive: Beautiful Day Dreamer",6.79
53947,"Kemonokko Tsuushin: The Animation - Nekomusume Nia","null",6.35
53641,"Dainouteki na Rendezvous","null",6.6
53581,"In the Back Room","In the Back Room",6.71
53603,"Kidou Senshi Gundam: Suisei no Majo Recap","Mobile Suit Gundam: The Witch from Mercury Recap",6.32
53229,"Tsuma Netori 3: Kairaku ni Ochita Injiru Kyoushi-tachi","null",5.85
53731,"Big Mac to, Susume","null",6.76
53640,"Jouzai","Tablet",6.37
53270,"Good Day","Good Day",6.38
53257,"Roshutsu-kei Mahou Joshi Daisei Christhea","null",5.67
53402,"Urusei Yatsura x Onitsuka Tiger Collaboration CM","null",6.24
54075,"Kanojo, Okarishimasu 2nd Season: Kanokari Call","Rent-a-Girlfriend Season 2: Kanokari Call",6.14
53588,"Sword Art Online: Full Dive - Opening Eizou","null",6.49
51390,"Xing Yu Siwan Nian","Forty Millenniums of Cultivation",7.34
50406,"Yuan Long 3rd Season","Carp Reborn 3rd Season",6.1
52949,"Bai Lian Cheng Shen","Apotheosis",6.84
53619,"Eiyuu-ou, Bu wo Kiwameru Tame Tenseisu Mini Anime","null",5.79
49851,"Joshikousei to Mahou no Note","null",null
53286,"Shukufuku","The Blessing",7.22
51769,"Xingchen Bian 5th Season","Legend of Immortals 5th Season",7.34
44233,"Yinhe Zhi Xin","Foreordination",6.22
54057,"Betsu Sekai","null",6.51
53935,"Shirayuki","White Snow",7.3
53934,"Pole Princess!! Prologue","null",5.12
51549,"Xue Yu Xin","Blood and Heart: The Legendary Life of a Japanese Youth in China",6.41
50432,"Wuxian Shijie","The Infinitors",6.58
50240,"Da Li Si Rizhi 2nd Season","White Cat Legend Season 2",7.12
53907,"Tom to Jerry (2022)","Tom and Jerry",6.24
52980,"Kame no Koura wa Abarabone","A Turtle's Shell Is a Human's Ribs",null
53595,"Shin Shinka no Mi Gekijou","null",5.52
50446,"Changye Kaita Zhe","The Sword Of Dawn",6.61
53396,"THE POLiCY","null",6.79
53011,"Mamekichi Mameko NEET no Nichijou","Mameko Mamekichi's NEET Everyday Life",null
49750,"Juedai Shuang Jiao","Legendary Twins",6.59
53766,"Jantama Pong☆ Special","Mahjong Soul Pon☆ Special",5.86
53905,"Cang Lan Jue Part 2","Love Between Fairy and Devil Part 2",6.92
49432,"Chi Yan Jinyiwei","The Flame Imperial Guards",null
53242,"WONDER LiGHT","null",6.72
53473,"Wo Zai Xianjie Zheng Jifen","Leveling up in a Fantasy World",6.18
53477,"Binghuo Mochu 2","The Magic Chef of Ice and Fire 2nd Season",6.86
54050,"He Wei Dao x Guan Yu Wo Zhuan Sheng Bian Cheng Shi Lai Mu Zhe Dang Shi","null",5.63
53908,"Lip Sync","null",6.44
50445,"San Ti","null",6.39
53355,"Kumo wo Kou","null",6.33
53476,"Jiu Tian Xuan Di Jue 3rd Season","The Success Of Empyrean Xuan Emperor 3rd Season",null
54022,"Saikyou Donbei x Hanma Baki: Saikyou no Dongitsune Genrutsutsu","null",6.1
53958,"Kobayashi-san no Tsundere Kouza","null",null
53433,"Aiue","null",6.52
54683,"Saikyou Onmyouji Mini","null",5.67
53560,"Seishun Kippu","null",6.5
54218,"Shinmai Renkinjutsushi no Tenpo Keiei Mini Anime: Onsen","null",null
54024,"Samurai Mac","null",5.67
53618,"Wan Jie Zhizun","null",null
53327,"Nanjamo no Aibou wa Nanimono nanja!? (Donna Monja TV)","Guess Iono's Partner Pokémon!",5.64
52935,"Punirunes","null",null
53251,"Fengzi Wuyu: Xian Luo Pian","null",null
53445,"Running in the Dark","null",6.61
53432,"Oni: Kamigami Yama no Onari","Oni: Thunder God's Tale",6.8
53530,"Halloween Pajama","null",null
53333,"Konkon Beats","KONKON Beats",6.17
53336,"Yukueshirezu","Missing",6.3
53858,"Kira Killer","Kira Killer",6.46
53645,"Suki da","null",6.48
52964,"Sylvanian Families: Freya no Happy Diary","Calico Critters: Freya's Happy Diary",null
53394,"Plantopia","null",6.7
52319,"Obake Zukan!","null",null
54021,"Fangyu Quan Kai","Defense Fully Open",null
53917,"1000-mankai Hug Nanda","null",6.24
53884,"Wanted, Wasted","null",5.91
53648,"Nezumi Scheme","null",6.27
53498,"Jing Cui Xian Zun Part 2","The Tale of The Spirit Stone",null
53783,"Protector","Protector",5.85
53635,"Good Lucker","Good Lucker",6.38
53639,"Fire Emblem Heroes: Askr Oukoku Teiten Camera (Eir no 1-nichi)","Fire Emblem Heroes: Askr Ambience - A Day With Eir",null
53491,"Haru ni Nattara Koguma no Yugo Monogatari (Movie)","When Spring Comes The Story of Yugo, A little Bear. (Movie)",null
50529,"Kiyoneko","null",null
53368,"Kao ni Denai Kashiwada-san to Kao ni Deru Oota-kun CM","null",null
54210,"Niehime to Kemono no Ou Mini Anime","null",null
54046,"Be Authentic","null",6.13
54045,"TOMORROW EViDENCE","null",6.14
54047,"Your Rhapsody","null",6.42
54044,"Utopia (2022)","null",6.18
52421,"Roly Poly Peoples","Roly Poly Peoples",null
55278,"Fudanshi Shoukan: Isekai de Shinjuu ni Hameraremashita 4th Season","null",null
55179,"Futari no Yakusoku","Princesses' Pledge",null
53736,"Chou Rock The Party","null",5.68
53883,"Jokaku Gattai OSHIROBOTS","null",null
53840,"Redai Fuyan","Compound Eyes of Tropical",null
53408,"I Love Me 2nd Season","null",null
53657,"Kirameke! Vivacious Dash♡","null",null
55356,"Show in Backrooms","null",null
54674,"Eternity","Eternity",null
53737,"Shinsekai Starter","null",5.78
53649,"Rat a Tat Writer","null",null
53901,"Psycho","Psycho",null
54131,"Mameshiba x Zanpa Collab CM","null",null
54749,"Saikai (2022)","null",null
53662,"Kenkou Takarabune Sukoyaka 7","null",null
53391,"Kaiketsu Zorori Movie: Lalala♪ Star Tanjou","null",null
53584,"Okaeri","Welcome Home",null
54212,"Alche Miss Katrina","null",null
54213,"CR Anthem","null",null
53220,"Penpe to Pinpi","null",null
55366,"Iiwake Bunny","Alibi Bunny",null
53663,"Find My Color","null",null
54068,"Ocean Bby","null",null
54329,"Bloom Up","null",null
53244,"Welcome to Rainbow Wonderland!","null",null
53923,"W Hai feat. Yasunao Yoshida","null",null
